location,Basel
lat,47.75000
lon,7.50000
asl,363.653
variable,Wind Gust
unit,km/h
level,sfc
resolution,hourly
aggregation,None
timestamp,Basel Wind Gust
20230501T1800,18.0
20230501T1900,17.28
20230501T2000,18.0
20230501T2100,15.84
20230501T2200,11.5199995
20230501T2300,9.72
20230502T0000,10.08
20230502T0100,10.799999
20230502T0200,12.24
20230502T0300,12.24
20230502T0400,11.5199995
20230502T0500,9.0
20230502T0600,9.72
20230502T0700,10.08
20230502T0800,11.159999
20230502T0900,14.759999
20230502T1000,20.880001
20230502T1100,21.599998
20230502T1200,25.919998
20230502T1300,28.08
20230502T1400,28.08
20230502T1500,27.359999
20230502T1600,28.8
20230502T1700,30.239998
20230502T1800,33.839996
20230502T1900,32.760002
20230502T2000,24.84
20230502T2100,18.0
20230502T2200,16.56
20230502T2300,16.56
20230503T0000,16.56
20230503T0100,16.56
20230503T0200,16.199999
20230503T0300,15.84
20230503T0400,15.4800005
20230503T0500,15.4800005
20230503T0600,15.84
20230503T0700,15.84
20230503T0800,17.28
20230503T0900,20.16
20230503T1000,25.56
20230503T1100,29.519999
20230503T1200,31.319998
20230503T1300,31.319998
20230503T1400,31.319998
20230503T1500,29.88
20230503T1600,29.16
20230503T1700,27.72
20230503T1800,27.0
20230503T1900,24.48
20230503T2000,17.28
20230503T2100,16.919998
20230503T2200,15.4800005
20230503T2300,15.84
20230504T0000,15.4800005
20230504T0100,14.759999
20230504T0200,13.679999
20230504T0300,13.32
20230504T0400,13.32
20230504T0500,12.959999
20230504T0600,12.24
20230504T0700,12.24
20230504T0800,13.679999
20230504T0900,15.119999
20230504T1000,16.199999
20230504T1100,17.64
20230504T1200,18.359999
20230504T1300,18.359999
20230504T1400,18.72
20230504T1500,18.359999
20230504T1600,16.56
20230504T1700,15.119999
20230504T1800,14.4
20230504T1900,14.04
20230504T2000,11.5199995
20230504T2100,15.84
20230504T2200,16.56
20230504T2300,16.199999
20230505T0000,15.4800005
20230505T0100,14.4
20230505T0200,14.04
20230505T0300,14.4
20230505T0400,14.4
20230505T0500,13.32
20230505T0600,12.599999
20230505T0700,11.879999
20230505T0800,13.32
20230505T0900,13.679999
20230505T1000,15.84
20230505T1100,18.359999
20230505T1200,15.4800005
20230505T1300,23.759998
20230505T1400,15.84
20230505T1500,24.48
20230505T1600,26.28
20230505T1700,22.319998
20230505T1800,16.199999
20230505T1900,29.16
20230505T2000,20.519999
20230505T2100,10.08
20230505T2200,12.959999
20230505T2300,12.959999
20230506T0000,10.799999
20230506T0100,9.36
20230506T0200,10.08
20230506T0300,9.36
20230506T0400,9.36
20230506T0500,9.36
20230506T0600,11.879999
20230506T0700,11.879999
20230506T0800,12.24
20230506T0900,11.159999
20230506T1000,11.159999
20230506T1100,13.679999
20230506T1200,15.4800005
20230506T1300,16.919998
20230506T1400,17.28
20230506T1500,16.199999
20230506T1600,15.84
20230506T1700,16.56
20230506T1800,16.56
20230506T1900,12.24
20230506T2000,6.4799995
20230506T2100,9.0
20230506T2200,7.5599995
20230506T2300,8.64
20230507T0000,9.0
20230507T0100,9.0
20230507T0200,8.64
20230507T0300,8.64
20230507T0400,8.64
20230507T0500,8.28
20230507T0600,7.92
20230507T0700,8.64
20230507T0800,10.440001
20230507T0900,13.679999
20230507T1000,15.4800005
20230507T1100,17.64
20230507T1200,18.72
20230507T1300,18.0
20230507T1400,20.880001
20230507T1500,25.56
20230507T1600,26.64
20230507T1700,24.119999
20230507T1800,15.84
20230507T1900,13.32
20230507T2000,12.24
20230507T2100,14.4
20230507T2200,9.36
20230507T2300,10.08
20230508T0000,12.599999
20230508T0100,12.599999
20230508T0200,11.879999
20230508T0300,11.879999
20230508T0400,10.799999
20230508T0500,11.5199995
20230508T0600,12.599999
20230508T0700,11.879999
20230508T0800,11.879999
20230508T0900,13.32
20230508T1000,14.4
20230508T1100,14.759999
20230508T1200,15.119999
20230508T1300,16.199999
20230508T1400,16.56
20230508T1500,15.84
20230508T1600,16.199999
20230508T1700,14.759999
20230508T1800,15.119999
20230508T1900,20.16
20230508T2000,18.359999
20230508T2100,10.799999
20230508T2200,6.8399997
20230508T2300,5.7599998
20230509T0000,6.4799995
20230509T0100,6.4799995
20230509T0200,6.4799995
20230509T0300,7.5599995
20230509T0400,8.64
20230509T0500,9.36
20230509T0600,9.36
20230509T0700,12.24
20230509T0800,12.959999
20230509T0900,11.879999
20230509T1000,14.4
20230509T1100,18.359999
20230509T1200,19.44
20230509T1300,19.8
20230509T1400,18.72
20230509T1500,16.919998
20230509T1600,19.08
20230509T1700,18.359999
20230509T1800,16.199999
20230509T1900,15.84
20230509T2000,16.56
20230509T2100,21.599998
20230509T2200,21.599998
20230509T2300,27.72
20230510T0000,30.960001
20230510T0100,30.599998
20230510T0200,31.68
20230510T0300,33.839996
20230510T0400,32.760002
20230510T0500,28.44
20230510T0600,24.119999
20230510T0700,21.24
20230510T0800,20.16
20230510T0900,30.239998
20230510T1000,30.960001
20230510T1100,34.56
20230510T1200,38.16
20230510T1300,39.6
20230510T1400,40.68
20230510T1500,41.760002
20230510T1600,43.56
20230510T1700,41.039997
20230510T1800,36.719997
20230510T1900,34.2
20230510T2000,24.84
20230510T2100,20.880001
20230510T2200,17.64
20230510T2300,17.28
20230511T0000,16.199999
20230511T0100,15.119999
20230511T0200,14.759999
20230511T0300,15.119999
20230511T0400,14.4
20230511T0500,12.24
20230511T0600,11.5199995
20230511T0700,12.24
20230511T0800,16.919998
20230511T0900,15.4800005
20230511T1000,16.919998
20230511T1100,17.64
20230511T1200,18.72
20230511T1300,20.519999
20230511T1400,20.880001
20230511T1500,21.96
20230511T1600,24.48
20230511T1700,26.64
20230511T1800,24.119999
20230511T1900,22.68
20230511T2000,19.08
20230511T2100,10.08
20230511T2200,8.64
20230511T2300,9.36
20230512T0000,9.36
20230512T0100,8.64
20230512T0200,7.2
20230512T0300,5.04
20230512T0400,4.32
20230512T0500,5.3999996
20230512T0600,5.7599998
20230512T0700,5.7599998
20230512T0800,7.92
20230512T0900,11.879999
20230512T1000,16.199999
20230512T1100,19.44
20230512T1200,20.16
20230512T1300,21.96
20230512T1400,23.759998
20230512T1500,25.56
20230512T1600,27.0
20230512T1700,26.64
20230512T1800,25.919998
20230512T1900,25.199999
20230512T2000,23.039999
20230512T2100,18.72
20230512T2200,14.4
20230512T2300,12.959999
20230513T0000,14.04
20230513T0100,14.04
20230513T0200,13.679999
20230513T0300,12.959999
20230513T0400,12.599999
20230513T0500,11.159999
20230513T0600,10.799999
20230513T0700,11.5199995
20230513T0800,15.119999
20230513T0900,20.519999
20230513T1000,23.759998
20230513T1100,24.119999
20230513T1200,25.919998
20230513T1300,26.28
20230513T1400,27.0
20230513T1500,29.88
20230513T1600,33.48
20230513T1700,33.48
20230513T1800,32.399998
20230513T1900,30.239998
20230513T2000,25.199999
20230513T2100,15.4800005
20230513T2200,13.32
20230513T2300,12.24
20230514T0000,11.5199995
20230514T0100,11.5199995
20230514T0200,11.159999
20230514T0300,9.72
20230514T0400,8.28
20230514T0500,7.5599995
20230514T0600,7.92
20230514T0700,9.36
20230514T0800,14.04
20230514T0900,16.919998
20230514T1000,20.880001
20230514T1100,22.319998
20230514T1200,24.84
20230514T1300,29.88
20230514T1400,33.12
20230514T1500,34.2
20230514T1600,35.28
20230514T1700,34.2
20230514T1800,26.64
20230514T1900,26.64
20230514T2000,23.759998
20230514T2100,14.759999
20230514T2200,15.4800005
20230514T2300,11.879999
20230515T0000,11.159999
20230515T0100,9.0
20230515T0200,9.36
20230515T0300,8.28
20230515T0400,9.0
20230515T0500,9.0
20230515T0600,9.0
20230515T0700,15.119999
20230515T0800,20.880001
20230515T0900,15.84
20230515T1000,20.880001
20230515T1100,24.48
20230515T1200,25.56
20230515T1300,25.199999
20230515T1400,27.0
20230515T1500,26.64
20230515T1600,25.199999
20230515T1700,24.48
20230515T1800,24.119999
20230515T1900,23.759998
20230515T2000,21.599998
20230515T2100,18.72
20230515T2200,14.759999
20230515T2300,13.679999
20230516T0000,10.799999
20230516T0100,10.440001
20230516T0200,11.159999
20230516T0300,11.159999
20230516T0400,12.599999
20230516T0500,18.72
20230516T0600,24.84
20230516T0700,27.72
20230516T0800,30.599998
20230516T0900,31.68
20230516T1000,34.56
20230516T1100,36.719997
20230516T1200,35.28
20230516T1300,33.839996
20230516T1400,38.16
20230516T1500,42.12
20230516T1600,43.92
20230516T1700,48.96
20230516T1800,48.239998
20230516T1900,45.0
20230516T2000,41.039997
20230516T2100,35.64
20230516T2200,32.760002
20230516T2300,30.960001
20230517T0000,30.239998
20230517T0100,30.239998
20230517T0200,29.519999
20230517T0300,28.08
20230517T0400,26.64
20230517T0500,25.919998
20230517T0600,24.84
20230517T0700,25.199999
20230517T0800,28.8
20230517T0900,34.92
20230517T1000,39.239998
20230517T1100,42.12
20230517T1200,42.12
20230517T1300,41.399998
20230517T1400,41.399998
20230517T1500,42.839996
20230517T1600,43.92
20230517T1700,45.0
20230517T1800,43.92
20230517T1900,41.760002
20230517T2000,36.36
20230517T2100,29.88
20230517T2200,27.72
20230517T2300,25.919998
20230518T0000,22.319998
20230518T0100,20.519999
20230518T0200,19.8
20230518T0300,19.44
20230518T0400,18.72
20230518T0500,18.359999
20230518T0600,18.359999
20230518T0700,19.08
20230518T0800,21.96
20230518T0900,28.08
20230518T1000,33.12
20230518T1100,36.0
20230518T1200,37.079998
20230518T1300,36.719997
20230518T1400,36.36
20230518T1500,36.0
20230518T1600,34.2
20230518T1700,32.039997
20230518T1800,29.16
20230518T1900,25.199999
20230518T2000,22.68
20230518T2100,17.28
20230518T2200,16.919998
20230518T2300,17.64
20230519T0000,16.919998
20230519T0100,17.28
20230519T0200,17.28
20230519T0300,17.64
20230519T0400,17.64
20230519T0500,17.64
20230519T0600,17.28
20230519T0700,16.919998
20230519T0800,17.28
20230519T0900,22.319998
20230519T1000,27.0
20230519T1100,29.16
20230519T1200,29.16
20230519T1300,28.08
20230519T1400,28.08
20230519T1500,29.16
20230519T1600,32.039997
20230519T1700,32.760002
20230519T1800,31.319998
20230519T1900,28.08
20230519T2000,26.28
20230519T2100,19.44
20230519T2200,15.84
20230519T2300,14.4
20230520T0000,15.119999
20230520T0100,14.759999
20230520T0200,16.56
20230520T0300,16.199999
20230520T0400,15.84
20230520T0500,15.84
20230520T0600,15.84
20230520T0700,15.4800005
20230520T0800,16.56
20230520T0900,22.319998
20230520T1000,28.44
20230520T1100,29.16
20230520T1200,28.08
20230520T1300,27.0
20230520T1400,28.08
20230520T1500,28.44
20230520T1600,29.16
20230520T1700,28.8
20230520T1800,28.8
20230520T1900,27.359999
20230520T2000,24.48
20230520T2100,17.28
20230520T2200,17.64
20230520T2300,17.28
20230521T0000,16.56
20230521T0100,15.84
20230521T0200,15.4800005
20230521T0300,14.04
20230521T0400,11.5199995
20230521T0500,10.08
20230521T0600,9.36
20230521T0700,8.64
20230521T0800,10.440001
20230521T0900,12.24
20230521T1000,15.119999
20230521T1100,17.28
20230521T1200,18.0
20230521T1300,17.64
20230521T1400,22.68
20230521T1500,24.119999
20230521T1600,24.48
20230521T1700,24.119999
20230521T1800,23.4
20230521T1900,22.68
20230521T2000,16.56
20230521T2100,11.159999
20230521T2200,11.5199995
20230521T2300,10.799999
20230522T0000,11.159999
20230522T0100,10.08
20230522T0200,8.28
20230522T0300,9.36
20230522T0400,10.08
20230522T0500,9.72
20230522T0600,9.36
20230522T0700,10.799999
20230522T0800,12.599999
20230522T0900,13.679999
20230522T1000,13.679999
20230522T1100,14.4
20230522T1200,16.56
20230522T1300,18.359999
20230522T1400,18.0
20230522T1500,18.0
20230522T1600,21.599998
20230522T1700,23.039999
20230522T1800,21.599998
20230522T1900,14.04
20230522T2000,14.04
20230522T2100,11.5199995
20230522T2200,12.24
20230522T2300,13.32
20230523T0000,12.959999
20230523T0100,11.5199995
20230523T0200,11.159999
20230523T0300,12.24
20230523T0400,12.959999
20230523T0500,12.959999
20230523T0600,11.879999
20230523T0700,12.959999
20230523T0800,18.72
20230523T0900,21.599998
20230523T1000,25.56
20230523T1100,29.519999
20230523T1200,30.960001
20230523T1300,30.960001
20230523T1400,29.519999
20230523T1500,30.599998
20230523T1600,33.839996
20230523T1700,33.839996
20230523T1800,34.56
20230523T1900,33.839996
20230523T2000,30.599998
20230523T2100,33.48
20230523T2200,30.239998
20230523T2300,27.72
20230524T0000,25.56
20230524T0100,24.84
20230524T0200,23.4
20230524T0300,22.319998
20230524T0400,21.599998
20230524T0500,21.24
20230524T0600,20.519999
20230524T0700,22.319998
20230524T0800,24.48
20230524T0900,27.72
20230524T1000,30.239998
20230524T1100,33.839996
20230524T1200,33.839996
20230524T1300,34.92
20230524T1400,35.64
20230524T1500,35.64
20230524T1600,33.839996
20230524T1700,31.319998
20230524T1800,32.039997
20230524T1900,33.839996
20230524T2000,33.12
20230524T2100,32.039997
20230524T2200,29.519999
20230524T2300,27.359999
20230525T0000,25.199999
20230525T0100,23.039999
20230525T0200,21.24
20230525T0300,20.16
20230525T0400,19.44
20230525T0500,19.8
20230525T0600,19.8
20230525T0700,21.599998
20230525T0800,24.48
20230525T0900,29.16
20230525T1000,35.28
20230525T1100,37.44
20230525T1200,36.36
20230525T1300,34.92
20230525T1400,30.599998
20230525T1500,29.16
20230525T1600,28.44
20230525T1700,30.239998
20230525T1800,31.319998
20230525T1900,28.44
20230525T2000,23.4
20230525T2100,17.64
20230525T2200,16.56
20230525T2300,15.84
20230526T0000,15.119999
20230526T0100,15.119999
20230526T0200,16.199999
20230526T0300,16.56
20230526T0400,16.56
20230526T0500,15.4800005
20230526T0600,14.04
20230526T0700,12.599999
20230526T0800,13.679999
20230526T0900,16.199999
20230526T1000,18.72
20230526T1100,20.519999
20230526T1200,22.319998
20230526T1300,25.56
20230526T1400,27.72
20230526T1500,30.599998
20230526T1600,32.760002
20230526T1700,33.839996
20230526T1800,34.2
20230526T1900,32.399998
20230526T2000,27.359999
20230526T2100,27.72
20230526T2200,23.759998
20230526T2300,20.880001
20230527T0000,18.72
20230527T0100,17.28
20230527T0200,16.919998
20230527T0300,16.56
20230527T0400,16.199999
20230527T0500,15.84
20230527T0600,15.119999
20230527T0700,14.4
20230527T0800,15.119999
20230527T0900,18.359999
20230527T1000,20.16
20230527T1100,22.68
20230527T1200,25.919998
20230527T1300,27.359999
20230527T1400,27.72
20230527T1500,27.0
20230527T1600,25.199999
20230527T1700,24.48
20230527T1800,23.759998
20230527T1900,22.68
20230527T2000,20.16
20230527T2100,19.44
20230527T2200,16.919998
20230527T2300,16.199999
20230528T0000,14.4
20230528T0100,12.959999
20230528T0200,12.959999
20230528T0300,13.32
20230528T0400,13.32
20230528T0500,12.599999
20230528T0600,12.599999
20230528T0700,12.24
20230528T0800,13.32
20230528T0900,14.4
20230528T1000,15.119999
20230528T1100,16.919998
20230528T1200,20.16
20230528T1300,22.319998
20230528T1400,23.4
20230528T1500,24.84
20230528T1600,28.08
20230528T1700,29.519999
20230528T1800,30.599998
20230528T1900,28.8
20230528T2000,24.119999
20230528T2100,21.24
20230528T2200,19.44
20230528T2300,18.72
20230529T0000,16.919998
20230529T0100,16.199999
20230529T0200,16.199999
20230529T0300,15.84
20230529T0400,15.4800005
20230529T0500,15.119999
20230529T0600,14.759999
20230529T0700,15.119999
20230529T0800,15.4800005
20230529T0900,19.44
20230529T1000,24.119999
20230529T1100,28.08
20230529T1200,30.960001
20230529T1300,32.399998
20230529T1400,32.760002
20230529T1500,34.2
20230529T1600,35.28
20230529T1700,35.64
20230529T1800,35.28
20230529T1900,33.48
20230529T2000,26.64
20230529T2100,25.919998
20230529T2200,23.4
20230529T2300,22.319998
20230530T0000,21.599998
20230530T0100,20.880001
20230530T0200,20.16
20230530T0300,18.72
20230530T0400,18.72
20230530T0500,19.08
20230530T0600,18.72
20230530T0700,18.359999
20230530T0800,18.72
20230530T0900,24.48
20230530T1000,28.08
20230530T1100,30.239998
20230530T1200,32.399998
20230530T1300,34.2
20230530T1400,34.92
20230530T1500,34.92
20230530T1600,34.92
20230530T1700,37.079998
20230530T1800,37.44
20230530T1900,36.0
20230530T2000,32.039997
20230530T2100,30.599998
20230530T2200,28.44
20230530T2300,25.199999
20230531T0000,22.68
20230531T0100,20.880001
20230531T0200,19.8
20230531T0300,19.8
20230531T0400,19.44
20230531T0500,19.44
20230531T0600,19.44
20230531T0700,19.08
20230531T0800,19.8
20230531T0900,24.84
20230531T1000,29.88
20230531T1100,31.319998
20230531T1200,31.68
20230531T1300,32.399998
20230531T1400,32.039997
20230531T1500,34.92
20230531T1600,35.64
20230531T1700,36.36
20230531T1800,36.36
20230531T1900,33.12
20230531T2000,25.199999
20230531T2100,20.16
20230531T2200,19.08
20230531T2300,18.72
20230601T0000,18.0
20230601T0100,16.919998
20230601T0200,15.119999
20230601T0300,13.679999
20230601T0400,11.879999
20230601T0500,10.799999
20230601T0600,10.08
20230601T0700,9.72
20230601T0800,11.159999
20230601T0900,11.879999
20230601T1000,15.4800005
20230601T1100,18.359999
20230601T1200,21.24
20230601T1300,22.319998
20230601T1400,25.199999
20230601T1500,24.48
20230601T1600,25.199999
20230601T1700,26.64
20230601T1800,26.28
20230601T1900,25.919998
20230601T2000,23.4
20230601T2100,18.72
20230601T2200,18.72
20230601T2300,18.0
20230602T0000,17.28
20230602T0100,17.64
20230602T0200,18.0
20230602T0300,18.0
20230602T0400,17.64
20230602T0500,16.919998
20230602T0600,15.119999
20230602T0700,14.04
20230602T0800,19.08
20230602T0900,22.68
20230602T1000,24.84
20230602T1100,25.56
20230602T1200,28.08
20230602T1300,29.88
20230602T1400,30.599998
20230602T1500,31.319998
20230602T1600,31.68
20230602T1700,32.039997
20230602T1800,31.68
20230602T1900,30.960001
20230602T2000,29.16
20230602T2100,30.599998
20230602T2200,29.519999
20230602T2300,27.0
20230603T0000,21.24
20230603T0100,18.0
20230603T0200,16.56
20230603T0300,15.84
20230603T0400,14.04
20230603T0500,12.959999
20230603T0600,12.599999
20230603T0700,12.599999
20230603T0800,12.959999
20230603T0900,16.199999
20230603T1000,17.64
20230603T1100,19.44
20230603T1200,21.96
20230603T1300,23.039999
20230603T1400,24.84
20230603T1500,25.56
20230603T1600,23.759998
20230603T1700,23.039999
20230603T1800,24.119999
20230603T1900,22.68
20230603T2000,15.84
20230603T2100,19.08
20230603T2200,19.44
20230603T2300,17.28
20230604T0000,15.4800005
20230604T0100,14.4
20230604T0200,13.679999
20230604T0300,13.32
20230604T0400,12.24
20230604T0500,10.799999
20230604T0600,10.08
20230604T0700,10.08
20230604T0800,12.24
20230604T0900,11.159999
20230604T1000,14.04
20230604T1100,16.56
20230604T1200,18.72
20230604T1300,19.8
20230604T1400,20.519999
20230604T1500,21.96
20230604T1600,23.4
20230604T1700,25.919998
20230604T1800,25.199999
20230604T1900,26.28
20230604T2000,21.96
20230604T2100,19.8
20230604T2200,17.64
20230604T2300,16.919998
20230605T0000,16.919998
20230605T0100,17.28
20230605T0200,16.199999
20230605T0300,14.4
20230605T0400,13.32
20230605T0500,12.959999
20230605T0600,12.24
20230605T0700,11.879999
20230605T0800,12.599999
20230605T0900,13.679999
20230605T1000,16.56
20230605T1100,19.08
20230605T1200,22.319998
20230605T1300,24.84
20230605T1400,25.199999
20230605T1500,26.64
20230605T1600,27.359999
20230605T1700,26.64
20230605T1800,26.64
20230605T1900,25.199999
20230605T2000,22.319998
20230605T2100,17.64
20230605T2200,11.879999
20230605T2300,11.5199995
20230606T0000,11.5199995
20230606T0100,11.5199995
20230606T0200,11.159999
20230606T0300,11.5199995
20230606T0400,12.24
20230606T0500,12.24
20230606T0600,11.879999
20230606T0700,11.159999
20230606T0800,12.599999
20230606T0900,13.679999
20230606T1000,16.56
20230606T1100,23.039999
20230606T1200,24.48
20230606T1300,23.759998
20230606T1400,24.119999
20230606T1500,25.199999
20230606T1600,25.199999
20230606T1700,24.84
20230606T1800,23.4
20230606T1900,21.24
20230606T2000,16.919998
20230606T2100,16.56
20230606T2200,16.919998
20230606T2300,16.919998
20230607T0000,16.56
20230607T0100,15.4800005
20230607T0200,14.4
20230607T0300,14.04
20230607T0400,13.679999
20230607T0500,13.32
20230607T0600,12.599999
20230607T0700,11.5199995
20230607T0800,12.959999
20230607T0900,15.4800005
20230607T1000,17.64
20230607T1100,18.359999
20230607T1200,18.72
20230607T1300,19.8
20230607T1400,20.880001
20230607T1500,21.24
20230607T1600,21.96
20230607T1700,20.519999
20230607T1800,17.64
20230607T1900,15.4800005
20230607T2000,13.32
20230607T2100,18.72
20230607T2200,15.119999
20230607T2300,15.119999
20230608T0000,14.4
20230608T0100,12.599999
20230608T0200,12.24
20230608T0300,11.879999
20230608T0400,11.159999
20230608T0500,10.799999
20230608T0600,10.799999
20230608T0700,9.72
20230608T0800,11.5199995
20230608T0900,13.32
20230608T1000,14.759999
20230608T1100,15.4800005
20230608T1200,17.28
20230608T1300,18.0
20230608T1400,17.28
20230608T1500,16.919998
20230608T1600,15.4800005
20230608T1700,14.759999
20230608T1800,15.4800005
20230608T1900,16.199999
20230608T2000,12.959999
20230608T2100,16.56
20230608T2200,12.24
20230608T2300,10.799999
20230609T0000,11.879999
20230609T0100,12.24
20230609T0200,11.879999
20230609T0300,11.5199995
20230609T0400,11.5199995
20230609T0500,11.5199995
20230609T0600,11.5199995
20230609T0700,12.24
20230609T0800,14.04
20230609T0900,14.04
20230609T1000,15.84
20230609T1100,18.72
20230609T1200,21.24
20230609T1300,22.68
20230609T1400,22.68
20230609T1500,21.599998
20230609T1600,21.24
20230609T1700,21.599998
20230609T1800,23.039999
20230609T1900,22.319998
20230609T2000,19.44
20230609T2100,15.84
20230609T2200,16.199999
20230609T2300,18.359999
20230610T0000,16.919998
20230610T0100,12.959999
20230610T0200,8.64
20230610T0300,9.72
20230610T0400,10.440001
20230610T0500,9.72
20230610T0600,9.72
20230610T0700,9.36
20230610T0800,11.159999
20230610T0900,13.679999
20230610T1000,15.4800005
20230610T1100,23.039999
20230610T1200,23.039999
20230610T1300,22.68
20230610T1400,21.24
20230610T1500,21.96
20230610T1600,23.4
20230610T1700,23.4
20230610T1800,21.96
20230610T1900,21.96
20230610T2000,20.519999
20230610T2100,19.8
20230610T2200,15.119999
20230610T2300,15.4800005
20230611T0000,14.04
20230611T0100,13.32
20230611T0200,12.24
20230611T0300,11.879999
20230611T0400,11.879999
20230611T0500,11.5199995
20230611T0600,11.5199995
20230611T0700,11.5199995
20230611T0800,14.4
20230611T0900,16.199999
20230611T1000,18.72
20230611T1100,19.08
20230611T1200,24.84
20230611T1300,24.48
20230611T1400,25.919998
20230611T1500,26.64
20230611T1600,27.359999
20230611T1700,27.359999
20230611T1800,27.72
20230611T1900,26.28
20230611T2000,23.759998
20230611T2100,20.880001
20230611T2200,16.919998
20230611T2300,16.919998
20230612T0000,16.919998
20230612T0100,16.919998
20230612T0200,16.199999
20230612T0300,14.759999
20230612T0400,14.04
20230612T0500,12.959999
20230612T0600,12.599999
20230612T0700,12.599999
20230612T0800,13.679999
20230612T0900,16.919998
20230612T1000,21.24
20230612T1100,24.84
20230612T1200,25.919998
20230612T1300,26.28
20230612T1400,26.28
20230612T1500,26.28
20230612T1600,27.0
20230612T1700,27.359999
20230612T1800,27.359999
20230612T1900,27.0
20230612T2000,26.64
20230612T2100,27.359999
20230612T2200,20.519999
20230612T2300,18.359999
20230613T0000,18.0
20230613T0100,18.359999
20230613T0200,18.0
20230613T0300,17.28
20230613T0400,16.919998
20230613T0500,16.56
20230613T0600,15.4800005
20230613T0700,14.4
20230613T0800,15.84
20230613T0900,23.039999
20230613T1000,26.28
20230613T1100,26.64
20230613T1200,27.72
20230613T1300,29.16
20230613T1400,29.16
20230613T1500,28.8
20230613T1600,28.44
20230613T1700,28.8
20230613T1800,30.239998
20230613T1900,30.599998
20230613T2000,30.239998
20230613T2100,28.08
20230613T2200,20.519999
20230613T2300,19.8
20230614T0000,19.08
20230614T0100,18.0
20230614T0200,16.56
20230614T0300,14.759999
20230614T0400,14.4
20230614T0500,14.759999
20230614T0600,14.759999
20230614T0700,14.4
20230614T0800,14.759999
20230614T0900,16.919998
20230614T1000,22.68
20230614T1100,27.72
20230614T1200,30.239998
20230614T1300,31.319998
20230614T1400,32.039997
20230614T1500,33.48
20230614T1600,35.64
20230614T1700,38.16
20230614T1800,39.96
20230614T1900,41.039997
20230614T2000,40.68
20230614T2100,37.079998
20230614T2200,31.319998
20230614T2300,27.359999
20230615T0000,22.319998
20230615T0100,17.28
20230615T0200,15.4800005
20230615T0300,14.4
20230615T0400,12.959999
20230615T0500,11.879999
20230615T0600,10.440001
20230615T0700,8.64
20230615T0800,10.440001
20230615T0900,13.32
20230615T1000,16.56
20230615T1100,20.519999
20230615T1200,22.319998
20230615T1300,22.319998
20230615T1400,20.880001
20230615T1500,20.519999
20230615T1600,20.519999
20230615T1700,20.880001
20230615T1800,20.880001
20230615T1900,21.24
20230615T2000,20.519999
20230615T2100,20.519999
20230615T2200,15.119999
20230615T2300,14.04
20230616T0000,13.679999
20230616T0100,13.32
20230616T0200,10.799999
20230616T0300,10.08
20230616T0400,9.72
20230616T0500,9.0
20230616T0600,8.28
20230616T0700,7.92
20230616T0800,9.72
20230616T0900,12.24
20230616T1000,16.199999
20230616T1100,18.0
20230616T1200,20.519999
20230616T1300,22.68
20230616T1400,24.119999
20230616T1500,24.84
20230616T1600,24.48
20230616T1700,24.119999
20230616T1800,23.039999
20230616T1900,21.24
20230616T2000,19.44
20230616T2100,17.64
20230616T2200,13.679999
20230616T2300,14.759999
20230617T0000,13.32
20230617T0100,12.599999
20230617T0200,11.5199995
20230617T0300,10.440001
20230617T0400,10.440001
20230617T0500,10.799999
20230617T0600,10.440001
20230617T0700,9.72
20230617T0800,10.799999
20230617T0900,11.5199995
20230617T1000,13.32
20230617T1100,15.119999
20230617T1200,16.919998
20230617T1300,17.64
20230617T1400,17.28
20230617T1500,16.56
20230617T1600,15.4800005
20230617T1700,15.119999
20230617T1800,13.679999
20230617T1900,11.879999
20230617T2000,10.08
20230617T2100,11.879999
20230617T2200,12.24
20230617T2300,11.5199995
20230618T0000,10.440001
20230618T0100,10.440001
20230618T0200,10.799999
20230618T0300,11.5199995
20230618T0400,11.159999
20230618T0500,10.440001
20230618T0600,9.72
20230618T0700,11.159999
20230618T0800,13.32
20230618T0900,12.959999
20230618T1000,15.84
20230618T1100,19.44
20230618T1200,20.16
20230618T1300,19.08
20230618T1400,18.359999
20230618T1500,18.72
20230618T1600,18.359999
20230618T1700,18.0
20230618T1800,24.48
20230618T1900,38.16
20230618T2000,37.079998
20230618T2100,14.04
20230618T2200,10.440001
20230618T2300,7.92
20230619T0000,7.5599995
20230619T0100,10.440001
20230619T0200,12.959999
20230619T0300,14.759999
20230619T0400,16.56
20230619T0500,16.56
20230619T0600,15.4800005
20230619T0700,14.04
20230619T0800,14.4
20230619T0900,16.919998
20230619T1000,16.919998
20230619T1100,19.08
20230619T1200,23.4
20230619T1300,27.0
20230619T1400,27.72
20230619T1500,28.08
20230619T1600,28.8
20230619T1700,25.919998
20230619T1800,21.96
20230619T1900,19.08
20230619T2000,18.0
20230619T2100,11.5199995
20230619T2200,11.159999
20230619T2300,12.959999
20230620T0000,19.8
20230620T0100,19.44
20230620T0200,18.359999
20230620T0300,16.199999
20230620T0400,23.039999
20230620T0500,16.199999
20230620T0600,15.84
20230620T0700,17.28
20230620T0800,17.64
20230620T0900,19.8
20230620T1000,20.519999
20230620T1100,20.880001
20230620T1200,21.24
20230620T1300,23.759998
20230620T1400,25.56
20230620T1500,23.759998
20230620T1600,23.4
20230620T1700,23.039999
20230620T1800,27.359999
20230620T1900,29.16
20230620T2000,26.64
20230620T2100,19.44
20230620T2200,15.4800005
20230620T2300,12.599999
